route_pattern,example_url,page_type,source_file,rendering_mode,indexability_expected,found_status_behavior,canonical_expected,canonical_found,robots_meta_found,x_robots_tag_found,title_found,meta_description_found,h1_found,structured_data_types_found,sitemap_included,sitemap_lastmod,hreflang_found,og_tags_found,primary_content_server_visible,answer_block_found,internal_links_found,image_alt_quality,performance_risk,priority,notes
/blog/wholesale-mortgage-broker-92677,https://www.mothebroker.com/blog/wholesale-mortgage-broker-92677,blog,app/blog/wholesale-mortgage-broker-92677/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|LocalBusiness|PostalAddress,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-92688,https://www.mothebroker.com/blog/wholesale-mortgage-broker-92688,blog,app/blog/wholesale-mortgage-broker-92688/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|FAQPage|Question|Answer|LocalBusiness|PostalAddress,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-92691,https://www.mothebroker.com/blog/wholesale-mortgage-broker-92691,blog,app/blog/wholesale-mortgage-broker-92691/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|FAQPage|Question|Answer|LocalBusiness|PostalAddress,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-92692,https://www.mothebroker.com/blog/wholesale-mortgage-broker-92692,blog,app/blog/wholesale-mortgage-broker-92692/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|FAQPage|Question|Answer|LocalBusiness|PostalAddress,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-92867,https://www.mothebroker.com/blog/wholesale-mortgage-broker-92867,blog,app/blog/wholesale-mortgage-broker-92867/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|FAQPage|Question|Answer|LocalBusiness|PostalAddress,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-92886,https://www.mothebroker.com/blog/wholesale-mortgage-broker-92886,blog,app/blog/wholesale-mortgage-broker-92886/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|FAQPage|Question|Answer|LocalBusiness|PostalAddress,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-92887,https://www.mothebroker.com/blog/wholesale-mortgage-broker-92887,blog,app/blog/wholesale-mortgage-broker-92887/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|FAQPage|Question|Answer|LocalBusiness|PostalAddress,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-anaheim,https://www.mothebroker.com/blog/wholesale-mortgage-broker-anaheim,blog,app/blog/wholesale-mortgage-broker-anaheim/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-broker-anaheim,direct or helper,,,yes,yes,yes,Article|Person|Organization|LocalBusiness|PostalAddress|City|OpeningHoursSpecification|FAQPage|Question|Answer,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-broker-anaheim-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-anaheim-2026,blog,app/blog/wholesale-mortgage-broker-anaheim-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|FAQPage|Question|Answer,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-california,https://www.mothebroker.com/blog/wholesale-mortgage-broker-california,blog,app/blog/wholesale-mortgage-broker-california/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-broker-california,direct or helper,,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-broker-california-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-california-2026,blog,app/blog/wholesale-mortgage-broker-california-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-broker-california-2026,direct or helper,,,yes,yes,yes,Article|FinancialProduct|Organization|Person|ImageObject|WebPage|SpeakableSpecification|FAQPage|Question|Answer|LocalBusiness|State|BreadcrumbList|ListItem,yes,2026-02-06T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-broker-california-guide-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-california-guide-2026,blog,app/blog/wholesale-mortgage-broker-california-guide-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-broker-california-guide-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,yes,2026-01-21T00:00:00.000Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-broker-california-pillar-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-california-pillar-2026,blog,app/blog/wholesale-mortgage-broker-california-pillar-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-broker-california-pillar-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|SpeakableSpecification,yes,2026-02-01T00:00:00.000Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-broker-central-orange-county-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-central-orange-county-2026,blog,app/blog/wholesale-mortgage-broker-central-orange-county-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-broker-central-orange-county-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|LocalBusiness|City,yes,2026-02-04T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-broker-costa-mesa,https://www.mothebroker.com/blog/wholesale-mortgage-broker-costa-mesa,blog,app/blog/wholesale-mortgage-broker-costa-mesa/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-broker-costa-mesa,direct or helper,,,yes,yes,yes,Article|Person|Organization|LocalBusiness|PostalAddress|City|OpeningHoursSpecification|FAQPage|Question|Answer,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-broker-costa-mesa-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-costa-mesa-2026,blog,app/blog/wholesale-mortgage-broker-costa-mesa-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|FAQPage|Question|Answer,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-dana-point-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-dana-point-2026,blog,app/blog/wholesale-mortgage-broker-dana-point-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-east-bay-sf-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-east-bay-sf-2026,blog,app/blog/wholesale-mortgage-broker-east-bay-sf-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|LocalBusiness|City|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-garden-grove-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-garden-grove-2026,blog,app/blog/wholesale-mortgage-broker-garden-grove-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-huntington-beach-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-huntington-beach-2026,blog,app/blog/wholesale-mortgage-broker-huntington-beach-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-irvine-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-irvine-2026,blog,app/blog/wholesale-mortgage-broker-irvine-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|FAQPage|Question|Answer,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-la-westside-beach-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-la-westside-beach-2026,blog,app/blog/wholesale-mortgage-broker-la-westside-beach-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|LocalBusiness|City|State|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-los-angeles-guide-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-los-angeles-guide-2026,blog,app/blog/wholesale-mortgage-broker-los-angeles-guide-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|ImageObject|FAQPage|Question|Answer|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-north-orange-county-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-north-orange-county-2026,blog,app/blog/wholesale-mortgage-broker-north-orange-county-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-broker-north-orange-county-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|LocalBusiness|City,yes,2026-02-04T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-broker-orange-county,https://www.mothebroker.com/blog/wholesale-mortgage-broker-orange-county,blog,app/blog/wholesale-mortgage-broker-orange-county/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-broker-orange-county,direct or helper,,,yes,yes,yes,Article|Person|Organization|LocalBusiness|PostalAddress|County|City|OpeningHoursSpecification|FAQPage|Question|Answer,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-broker-orange-county-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-orange-county-2026,blog,app/blog/wholesale-mortgage-broker-orange-county-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-broker-orange-county-2026,direct or helper,,,yes,yes,yes,Article|Person|FAQPage|Question|Answer,yes,2026-01-21T00:00:00.000Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-broker-pasadena-corridor-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-pasadena-corridor-2026,blog,app/blog/wholesale-mortgage-broker-pasadena-corridor-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|FinancialProduct|Organization|Person|ImageObject|WebPage|SpeakableSpecification|FAQPage|Question|Answer|LocalBusiness|City|BreadcrumbList|ListItem|Place,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-sacramento-guide-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-sacramento-guide-2026,blog,app/blog/wholesale-mortgage-broker-sacramento-guide-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|ImageObject|FAQPage|Question|Answer|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-san-diego-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-san-diego-2026,blog,app/blog/wholesale-mortgage-broker-san-diego-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FinancialProduct|FAQPage|Question|Answer|LocalBusiness|City|State|OfferCatalog|Offer|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-san-diego-guide-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-san-diego-guide-2026,blog,app/blog/wholesale-mortgage-broker-san-diego-guide-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|ImageObject|FAQPage|Question|Answer|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-santa-ana-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-santa-ana-2026,blog,app/blog/wholesale-mortgage-broker-santa-ana-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-sgv-pasadena-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-sgv-pasadena-2026,blog,app/blog/wholesale-mortgage-broker-sgv-pasadena-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|LocalBusiness|PostalAddress|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-south-orange-county-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-south-orange-county-2026,blog,app/blog/wholesale-mortgage-broker-south-orange-county-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-broker-south-orange-county-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|LocalBusiness|City,yes,2026-02-04T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-broker-tustin-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-tustin-2026,blog,app/blog/wholesale-mortgage-broker-tustin-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-broker-washington-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-washington-2026,blog,app/blog/wholesale-mortgage-broker-washington-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-broker-washington-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|LocalBusiness|State|City,yes,2026-02-06T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-broker-yorba-linda,https://www.mothebroker.com/blog/wholesale-mortgage-broker-yorba-linda,blog,app/blog/wholesale-mortgage-broker-yorba-linda/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-broker-yorba-linda,direct or helper,,,yes,yes,yes,Article|Person|Organization|LocalBusiness|PostalAddress|City|OpeningHoursSpecification|FAQPage|Question|Answer,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-broker-yorba-linda-2026,https://www.mothebroker.com/blog/wholesale-mortgage-broker-yorba-linda-2026,blog,app/blog/wholesale-mortgage-broker-yorba-linda-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|FAQPage|Question|Answer,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/wholesale-mortgage-closing-timeline-2026,https://www.mothebroker.com/blog/wholesale-mortgage-closing-timeline-2026,blog,app/blog/wholesale-mortgage-closing-timeline-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-closing-timeline-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|ImageObject|WebPage|FAQPage|Question|Answer,yes,2026-02-19T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-condo-financing-2026,https://www.mothebroker.com/blog/wholesale-mortgage-condo-financing-2026,blog,app/blog/wholesale-mortgage-condo-financing-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-condo-financing-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|ImageObject|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-02-26T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-debt-consolidation-2026,https://www.mothebroker.com/blog/wholesale-mortgage-debt-consolidation-2026,blog,app/blog/wholesale-mortgage-debt-consolidation-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-debt-consolidation-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|ImageObject|WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer,yes,2026-02-28T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-jumbo-loan-pricing-2026,https://www.mothebroker.com/blog/wholesale-mortgage-jumbo-loan-pricing-2026,blog,app/blog/wholesale-mortgage-jumbo-loan-pricing-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-jumbo-loan-pricing-2026,direct or helper,,,yes,yes,yes,Article|FinancialProduct|Organization|Person|ImageObject|WebPage|SpeakableSpecification|FAQPage|Question|Answer|BreadcrumbList|ListItem,yes,2026-02-20T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-lender-network-2026,https://www.mothebroker.com/blog/wholesale-mortgage-lender-network-2026,blog,app/blog/wholesale-mortgage-lender-network-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-lender-network-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-pre-approval-process-2026,https://www.mothebroker.com/blog/wholesale-mortgage-pre-approval-process-2026,blog,app/blog/wholesale-mortgage-pre-approval-process-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-pre-approval-process-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|ImageObject|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-03-02T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-rate-comparison-2026,https://www.mothebroker.com/blog/wholesale-mortgage-rate-comparison-2026,blog,app/blog/wholesale-mortgage-rate-comparison-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-rate-comparison-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-02-25T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-renovation-203k-2026,https://www.mothebroker.com/blog/wholesale-mortgage-renovation-203k-2026,blog,app/blog/wholesale-mortgage-renovation-203k-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-renovation-203k-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|ImageObject|WebPage|BreadcrumbList|ListItem|FAQPage|Question|Answer,yes,2026-02-28T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-seller-concessions-credits-2026,https://www.mothebroker.com/blog/wholesale-mortgage-seller-concessions-credits-2026,blog,app/blog/wholesale-mortgage-seller-concessions-credits-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-seller-concessions-credits-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-03-03T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-mortgage-trust-vesting-2026,https://www.mothebroker.com/blog/wholesale-mortgage-trust-vesting-2026,blog,app/blog/wholesale-mortgage-trust-vesting-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-mortgage-trust-vesting-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|ImageObject|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-02-26T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-vs-retail-mortgage,https://www.mothebroker.com/blog/wholesale-vs-retail-mortgage,blog,app/blog/wholesale-vs-retail-mortgage/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-vs-retail-mortgage,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-vs-retail-mortgage-brokers-2026,https://www.mothebroker.com/blog/wholesale-vs-retail-mortgage-brokers-2026,blog,app/blog/wholesale-vs-retail-mortgage-brokers-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-vs-retail-mortgage-brokers-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/wholesale-vs-retail-mortgage-complete-2026,https://www.mothebroker.com/blog/wholesale-vs-retail-mortgage-complete-2026,blog,app/blog/wholesale-vs-retail-mortgage-complete-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/wholesale-vs-retail-mortgage-complete-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|ImageObject|WebPage|FAQPage|Question|Answer|SpeakableSpecification,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/why-real-estate-agents-recommend-mortgage-brokers-2026,https://www.mothebroker.com/blog/why-real-estate-agents-recommend-mortgage-brokers-2026,blog,app/blog/why-real-estate-agents-recommend-mortgage-brokers-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/why-real-estate-agents-recommend-mortgage-brokers-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem,yes,2026-02-20T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/yorba-linda-mortgage-guide-2026,https://www.mothebroker.com/blog/yorba-linda-mortgage-guide-2026,blog,app/blog/yorba-linda-mortgage-guide-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/yorba-linda-mortgage-guide-2026,not detected in file,,,yes,yes,yes,Article|Person|Organization|WebPage|Place|GeoCoordinates|FAQPage|Question|Answer,yes,2026-01-20T00:00:00.000Z,not detected,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/calculator,https://www.mothebroker.com/calculator,marketing,app/calculator/page.tsx,client component page,indexable,indexable,https://www.mothebroker.com/calculator,not detected in file,,,yes,not detected,yes,,no,,not detected,not detected,"verify, client component",not detected,yes,no local image alt detected,client hydration,P2,indexable
/calculator/affordability,https://www.mothebroker.com/calculator/affordability,marketing,app/calculator/affordability/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/calculator/affordability,direct or helper,,,yes,yes,not detected,,no,,not detected,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/calculator/closing-costs,https://www.mothebroker.com/calculator/closing-costs,marketing,app/calculator/closing-costs/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/calculator/closing-costs,direct or helper,,,yes,yes,not detected,,no,,not detected,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/calculator/debt-to-income,https://www.mothebroker.com/calculator/debt-to-income,marketing,app/calculator/debt-to-income/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/calculator/debt-to-income,direct or helper,,,yes,yes,not detected,,no,,not detected,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/cash-out-refinance,https://www.mothebroker.com/cash-out-refinance,marketing,app/cash-out-refinance/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/cash-out-refinance,direct or helper,,,yes,yes,yes,,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/contact,https://www.mothebroker.com/contact,contact,app/contact/page.tsx,dynamic server rendering risk,indexable,indexable,https://www.mothebroker.com/contact,direct or helper,,,yes,yes,not detected,,no,,yes,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,headers dynamic API,P1,indexable
